city,text,sentiment,created_at 
"New York, USA",@soledadobrien @CNN Same reason they fool around with that odious woman @KellyannePolls,1,Thu Mar 28 23:18:03 +0000 2019
"New York, USA","@FrewsburgBaseb1 drops the opener 3-2 to @rcsbaseball1 @_aaronhair 5 IP 0 R 2H 10K @nickm14701 2-3 1 RBI 1 R. #GoBears 0-1, (0-1 CCAA2 East)",0,Thu Mar 28 23:18:25 +0000 2019
"New York, USA",@jamie_precopia https://t.co/0eMB1kgHs4,0,Thu Mar 28 23:18:35 +0000 2019
Canada,@TheSun Disgusting much?????,0,Thu Mar 28 23:18:49 +0000 2019
"New York, USA",#IStandwithSchiff @gop,0,Thu Mar 28 23:18:50 +0000 2019
"New York, USA",Stop the fucking ball before it rolls all the way down there idiot.,0,Thu Mar 28 23:19:01 +0000 2019
"New York, USA",@KellitaSmith1 @RealKyleSafari @znation love Warren.  the badass of apocalypse.  reminds me of Alien bad ass Ripley? https://t.co/s51XqmGbXI,0,Thu Mar 28 23:19:02 +0000 2019
"New York, USA",Today Speaker Heastie asked where he was going to get 60 million for small donor system? The answer?  Stop appeasin? https://t.co/EdGzsa8pcC,0,Thu Mar 28 23:19:13 +0000 2019
"Ottawa, Ontario",The Slosser-McLean household really is top notch! Breakfast and essential oils ??????,0,Thu Mar 28 23:19:44 +0000 2019
"Ottawa, Ontario",My @RedSox are off to a solid start today.. keep it up boys. ???????? https://t.co/WcTgboD2G8,0,Thu Mar 28 23:19:50 +0000 2019
"Ottawa, Ontario",?? ????? ??? ?????? ??? ?????? ??? ?????! #??????_???????_???_?? ???,0,Thu Mar 28 23:19:54 +0000 2019
"New York, USA",Kab being out there so early could come back to hurt specially without Phil.,0,Thu Mar 28 23:19:54 +0000 2019
"Ottawa, Ontario","#Balayage @ Ottawa, Ontario https://t.co/iguQ0Mr0Zb",0,Thu Mar 28 23:20:16 +0000 2019
Canad?,Canad? ?? https://t.co/HYIqfexli7,0,Thu Mar 28 23:20:16 +0000 2019
"New York, USA",The one Ari stan is iconic in this though,0,Thu Mar 28 23:20:18 +0000 2019
"Ottawa, Ontario",This scene was incredible. Award worthy performance. Wow. ??,0,Thu Mar 28 23:20:21 +0000 2019
"New York, USA",@RowdyGurl18 https://t.co/DHNZD34xih,0,Thu Mar 28 23:20:26 +0000 2019
"New York, USA",Lol Terry better.,1,Thu Mar 28 23:20:34 +0000 2019
"New York, USA",Uber cekseydik keske dayima,0,Thu Mar 28 23:20:35 +0000 2019
Canada,@MimiProbably @ThatsMrNeil He's so white he's phosphorescent blue! (old joke about black &amp; white tv days when blue? https://t.co/Kow1W6yuPB,0,Thu Mar 28 23:20:46 +0000 2019
"New York, USA",@girlsreallyrule Yea he?s a real orator.,0,Thu Mar 28 23:20:55 +0000 2019
Canada,Councillor Sanchez: none of us can give a full fledged action plan right now but the sentiment in the room is to mo? https://t.co/pWYC8GTTBE,0,Thu Mar 28 23:21:04 +0000 2019
"New York, USA",@Navy_Lady_45 @granthamdor @SpeakerPelosi What facts Nancy?? You and other Democrats for years have talked about al? https://t.co/3Eq6wZAKWq,0,Thu Mar 28 23:21:06 +0000 2019
"Ottawa, Ontario","How to turn your life around guidelines:

1. You have to be hungry, ambitious, and dedicated or nothing will work.? https://t.co/4CCa8FrrX9",1,Thu Mar 28 23:21:14 +0000 2019
Canada,@CostaSpilios @Nikosvazelas in the nfl when you finish 10-6 what is your record ?,0,Thu Mar 28 23:21:18 +0000 2019
"New York, USA",He?s from Urfa,0,Thu Mar 28 23:21:23 +0000 2019
Canada,https://t.co/59bTrIVuFp,0,Thu Mar 28 23:21:24 +0000 2019
"New York, USA","need a warm summer night cruising down a backroad, windows down &amp; the music up",0,Thu Mar 28 23:21:29 +0000 2019
"New York, USA",@zeepetals @EricaLScott @DonaldJTrumpJr https://t.co/QRQKL56Oni,0,Thu Mar 28 23:21:31 +0000 2019
"New York, USA",over it? nah.,0,Thu Mar 28 23:21:35 +0000 2019
"New York, USA",Setting my Out Of Office Message just now was the absolute best feeling,0,Thu Mar 28 23:21:36 +0000 2019
Canada,@MichaelGirgis14 ??? ???? ???? ?????? ??? ???? ? ?????? ?? ????? ??????? ??????? ? ?????  ??,0,Thu Mar 28 23:21:37 +0000 2019
"Ottawa, Ontario",Be careful you?re becoming a role model..... and we?re lovin? it ????,0,Thu Mar 28 23:21:59 +0000 2019
"Nueva York, USA",Hola feliz noche ??Hoy tuve un acompa?ante de principio a fin ???????????#Yoelegicorrer #nyrr #LoveRunSmile? https://t.co/2hxe1hj33H,0,Thu Mar 28 23:22:00 +0000 2019
"New York, USA","We're seven minutes into the game, and the Sabres have an 11-1 edge in shots. Yet, there's no scoring. We'll see if? https://t.co/vOPtGYMWX0",0,Thu Mar 28 23:22:04 +0000 2019
"Ottawa, Ontario","When it comes to money, most people want to play it safe and feel secure. Passion does not directs them, fear does.",1,Thu Mar 28 23:22:11 +0000 2019
"New York, USA","@FrewsburgBaseb1 drops the opener 3-2 to @rcsbaseball1 @_aaronhair 5 IP 0 R 1H 10K @nickm14701 2-3 1 RBI 1 R. #GoBears 0-1, (0-1 CCAA2 East)",0,Thu Mar 28 23:22:14 +0000 2019
Canada,@Nikosvazelas @MitchyGallo @Starr690 the cap will keep going up...not worried...all we need is one,0,Thu Mar 28 23:22:17 +0000 2019
"Ottawa, Ontario",Absolutely amazing ???? https://t.co/PU7pVU7Tjd,0,Thu Mar 28 23:22:19 +0000 2019
"New York, USA",@GOP Too little too late. And no one cares about @IvankaTrump. She?s a #poser.,1,Thu Mar 28 23:22:36 +0000 2019
"Ottawa, Ontario",Carry Naloxone. Don?t use alone,0,Thu Mar 28 23:22:37 +0000 2019
"Ottawa, Ontario",Full house @Bar_Robo for the #AskWomenAnything panel of great women candidates like @RLangDion  to discuss how to? https://t.co/TvYeiW74Ef,0,Thu Mar 28 23:22:37 +0000 2019
"Ottawa, Ontario",@KenGardner11 Don't worry....we'll be saved by fried chicken.,0,Thu Mar 28 23:22:49 +0000 2019
"New York, USA",@DragonMom98 @Buffwagon819 @JustPlainT @jimmyreu81 @BuffBills53 @lno09281978 @rjflesher @buffalo_beth @audsabres? https://t.co/piqKHaRywU,0,Thu Mar 28 23:22:58 +0000 2019
Canada,@morningcalmdude @Nikosvazelas we will be fine...,0,Thu Mar 28 23:23:16 +0000 2019
"Ottawa, Ontario",@LucasSlosser My Walkerton home ?? don?t think for a second you being in Toronto will stop my visits...,0,Thu Mar 28 23:23:18 +0000 2019
"Ottawa, Ontario",@AutumnSoulsOW Tryhard ffa lobby?s,0,Thu Mar 28 23:23:19 +0000 2019
"New York, USA",@JoeTCBNHL https://t.co/cTP3lxEpfO,0,Thu Mar 28 23:23:28 +0000 2019
"New York, USA","Take a second and think about that number, 20 million, and all those employees who rely on knowing where they stand? https://t.co/ZATt15cuyc",0,Thu Mar 28 23:23:33 +0000 2019
"Ottawa, Ontario",@steph_percival @TBS_Canada I think there is a sorting hat...,0,Thu Mar 28 23:23:34 +0000 2019
"Ottawa, Ontario",@i99Radio @fran_chismar Found out Kongos are playing somewhat close about 5 weeks. I'm going to plan for that trip this weekend!,0,Thu Mar 28 23:23:36 +0000 2019
"Ottawa, Ontario",Always a pleasure seeing the museum and the incredible exhibits! Even better when it?s on a Thursday for FREE admis? https://t.co/8CkjSWQlps,0,Thu Mar 28 23:23:36 +0000 2019
"Gatineau, Qu?bec","Putting together the #Root Underworld print &amp; play map. ? Gatineau, Quebec https://t.co/HXVlFXPMBt",0,Thu Mar 28 23:23:41 +0000 2019
"Ottawa, Ontario","Wow ??, one day I will be able to do the same.",0,Thu Mar 28 23:23:42 +0000 2019
"New York, USA",@AMAZlNGNATURE @t_ruggz,0,Thu Mar 28 23:23:43 +0000 2019
"New York, USA","Latest hammer and chisel project. Felt retro was the way to go this time. @ East Bloomfield, New York https://t.co/n2g2p4QGm0",0,Thu Mar 28 23:23:46 +0000 2019
"New York, USA",@MSNBC What a cluster. This is NOT a game...they need to stop.,0,Thu Mar 28 23:23:50 +0000 2019
Canada,".. we're approaching the midway point of the 1st period &amp; #CBJ is still looking for their 1st SOG .. 1-0 #Habs

Wow.",0,Thu Mar 28 23:23:53 +0000 2019
Canada,"Well, I'm headed outside.  Maybe #habs will score while I'm out there. #GoHabsGo",0,Thu Mar 28 23:23:56 +0000 2019
"New York, USA","Happiest of Birthdays to the extremely talented, awesome, very cool and fellow #MetalHead, @ColliderVideo's? https://t.co/m7lDGjrvC2",0,Thu Mar 28 23:24:03 +0000 2019
"Ottawa, Ontario",imagine BEING @iamblackbear https://t.co/V9OQV9ZNLz,0,Thu Mar 28 23:24:07 +0000 2019
"Ottawa, Ontario","Kraft Hockeyville says your community can win $250,000 towards a new arena. Engene Melnyk should enter this contest. #GoSensGo #MelnykOut",0,Thu Mar 28 23:24:12 +0000 2019
"New York, USA",@zeepetals @EricaLScott @DonaldJTrumpJr https://t.co/RETPLWVQ8A,0,Thu Mar 28 23:24:37 +0000 2019
"New York, USA",@jimmyreu81 @DragonMom98 @Buffwagon819 @JustPlainT @BuffBills53 @lno09281978 @rjflesher @buffalo_beth @audsabres? https://t.co/8pcPfufEzt,0,Thu Mar 28 23:24:48 +0000 2019
"New York, USA",@Q_Swervo3 Lol Terry one year better than both of his. https://t.co/mZpXnqPLiE,1,Thu Mar 28 23:24:58 +0000 2019
"Ottawa, Ontario",Going to submit the name Man&amp;Child Alarm to my fridge manufacturer. https://t.co/Ef6xtkkIoR,0,Thu Mar 28 23:24:59 +0000 2019
"New York, USA","@mog7546 Good. Maybe if he stomps his feet and has a big enough fit, he will disappear like Rumpelstiltskin. That would be awesome.",0,Thu Mar 28 23:25:02 +0000 2019
"New York, USA","@TreyJacobsxxx Happy Birthday, Trey!  No matter what you are feeling, it is a good thing to be alive and be able to? https://t.co/uT6bv0Ezam",0,Thu Mar 28 23:25:04 +0000 2019
Canada,"10mins into game and #CBJ is on pace for 0 SOG .. Wow :)
#goHabsgo",0,Thu Mar 28 23:25:11 +0000 2019
"New York, USA",#IStandwithSchiff,0,Thu Mar 28 23:25:31 +0000 2019
"Ottawa, Ontario",@AylanX Fuck. This. Shit. ? Grassy Narrows has been a KNOWN issue for well over a decade and #justin has done what?? https://t.co/7qcB9wJPad,1,Thu Mar 28 23:25:42 +0000 2019
"New York, USA","I've been licensed gun owner &amp; belonged years ago until I saw they were far right oriented..
NRA Fundraising Letter? https://t.co/ZFyZzV1MSH",0,Thu Mar 28 23:25:45 +0000 2019
"Ottawa, Ontario",@steph_percival @TBS_Canada Now I would have loved to have seen the job poster for the Gov looking specifically for the sorting hat. :).,0,Thu Mar 28 23:25:50 +0000 2019
"New York, USA",@onceagainesop hooked us up with the tasty goods and new bags to put them in! We have race bags (with #tails) &amp; pac? https://t.co/kCtLN12N8h,0,Thu Mar 28 23:25:51 +0000 2019
"New York, USA",@Sarahwaugh20 @WilliamFPeters2 @brendanpgraber @zaptrapped @L_a_w_a_n_n_a @hardhouz13 @SGNSV_ @rsmale @KikiAdine? https://t.co/vs3eyKfsdn,0,Thu Mar 28 23:25:54 +0000 2019
Sacred Heart High School,Great learning and connecting tonight @SacredHeartOCSB transition to post 21 https://t.co/2JcrFOU3Ki,0,Thu Mar 28 23:25:54 +0000 2019
"Ottawa, Ontario",So @GilmoreGuysShow I think this author could?ve just watched any ASP show to come to this conclusion. #maiselgoys https://t.co/Snmf5dOvly,0,Thu Mar 28 23:26:00 +0000 2019
"Ottawa, Ontario",Who is the guy wearing #92 with the great backcheck that just outbattled two guys?,0,Thu Mar 28 23:26:01 +0000 2019
"New York, USA","You never know with clouds, ya know? ???? @ Oak Beach, New York https://t.co/8XcRmJ5JOK",0,Thu Mar 28 23:26:07 +0000 2019
"New York, USA",@zeepetals @EricaLScott @DonaldJTrumpJr https://t.co/T1wLH6TRly,0,Thu Mar 28 23:26:16 +0000 2019
"New York, USA","@DiGiorno BTW, ANY DAY YOU WANNA RELEASE COUPONS AGAIN, WOULD BE FRIGGAN' NICE!",0,Thu Mar 28 23:26:23 +0000 2019
"New York, USA",Really enjoyed the view skiing today ?? (I?m not talking about the mountains) #Belleayre ??? @meanie_martini @ Bellea? https://t.co/ORl8V4pQOe,0,Thu Mar 28 23:26:28 +0000 2019
"New York, USA",@becky_weers I absolutely agree with you! Molly McCook in Amazing. She did a fantastic job in #LastManStanding! ??????,0,Thu Mar 28 23:26:36 +0000 2019
"New York, USA","@zeepetals @EricaLScott @DonaldJTrumpJr As I said, enjoy the show.",0,Thu Mar 28 23:27:05 +0000 2019
Canada,"That's not even a shot .. puck was going 5feet wide, Price blockered it anyways .. lol

Awesome start but it's stil? https://t.co/hGSYufpMiF",0,Thu Mar 28 23:27:08 +0000 2019
"New York, USA",Live Local Love Local Shop Local @ 116 Main St https://t.co/cNnuaEH0iD,0,Thu Mar 28 23:27:09 +0000 2019
"New York, USA",@drayzze @EmmyStar79 A butter knife. Spoons are for psychopaths.,0,Thu Mar 28 23:27:11 +0000 2019
"New York, USA",@TheNotriousBob @buffalo_beth @DragonMom98 @JustPlainT @jimmyreu81 @BuffBills53 @lno09281978 @rjflesher @audsabres? https://t.co/vbzyRBTTcE,0,Thu Mar 28 23:27:33 +0000 2019
"Ottawa, Ontario",@akers_renee @ThatJenKelly I love the bunny ears!,0,Thu Mar 28 23:27:38 +0000 2019
"Ottawa, Ontario",Oh so true @labelle_sarah https://t.co/wwVfbBQx90,1,Thu Mar 28 23:27:38 +0000 2019
"New York, USA",Thanks @ForbesNewYork for making me your expert in ?Ask an Executive? for your article regarding securing business? https://t.co/4xVOnbeHwz,0,Thu Mar 28 23:27:41 +0000 2019
"Ottawa, Ontario",@KaidenLVill @CalabogiePeaks Congrats!!,0,Thu Mar 28 23:27:43 +0000 2019
"Ottawa, Ontario",Old-school teaching says to save money....as money becomes worth less and less. Old-school thinking is making peopl? https://t.co/bGZTLzq3QV,1,Thu Mar 28 23:27:51 +0000 2019
"Ottawa, Ontario",@StuntmanStu https://t.co/J89GEnZjyC,0,Thu Mar 28 23:27:56 +0000 2019
"New York, USA",Everybody on Florida State looks like they?re 6?6 or above lol,1,Thu Mar 28 23:28:07 +0000 2019
"Ottawa, Ontario","@mtmdiamond On a good day. He?s been known to get lost on Parliament Hill, and have issues chaining his bicycle up properly.",0,Thu Mar 28 23:28:08 +0000 2019
"New York, USA","@BetsyDeVosED You are completely unqualified for the position you hold, so I don?t think you are able to set the record straight.",0,Thu Mar 28 23:28:10 +0000 2019
"New York, USA",@NickVaugh Table 44!,0,Thu Mar 28 23:28:11 +0000 2019
"New York, USA","Albany observations:
1. #uoflwbb look like they're having fun
2. Capital cities are dead after 6 p.m.
3. The Cards? https://t.co/au25JJzrAs",0,Thu Mar 28 23:28:16 +0000 2019
"New York, USA",Not a fan.,0,Thu Mar 28 23:28:18 +0000 2019
Canada,@sign543 @NoemieTorre @nannorris @BarbraStreisand I'm happy for you Tony. Keep in mind all of us survivors are adul? https://t.co/YOgt8wW6L9,0,Thu Mar 28 23:28:26 +0000 2019
"New York, USA",@AyyCryptical @EVDRoan @ripblast @TSM_Myth ironic,0,Thu Mar 28 23:28:38 +0000 2019
"New York, USA",@jimmyreu81 @DragonMom98 @Buffwagon819 @JustPlainT @BuffBills53 @lno09281978 @rjflesher @buffalo_beth @audsabres? https://t.co/KbpIj3zxcy,0,Thu Mar 28 23:28:53 +0000 2019
"New York, USA",@Cechque Play Ozil til his legs fall off.,0,Thu Mar 28 23:29:12 +0000 2019
"New York, USA",niggas ??????,0,Thu Mar 28 23:29:22 +0000 2019
"New York, USA",@Sarahwaugh20 @WilliamFPeters2 @brendanpgraber @zaptrapped @L_a_w_a_n_n_a @hardhouz13 @SGNSV_ @rsmale @KikiAdine? https://t.co/dSJkyq5u8h,0,Thu Mar 28 23:29:26 +0000 2019
"New York, USA","DAMMIT WAIT
Also Super Mario RPG",0,Thu Mar 28 23:29:27 +0000 2019
"New York, USA",@JoeKonzeJr @pham1717 It was a fun yr in #Rochester,0,Thu Mar 28 23:29:36 +0000 2019
"Ottawa, Ontario","Underground parking lots are cruel to bikes.??
Let us give your ride the spa treatment!???????? @? https://t.co/UlnlnHr3Gh",0,Thu Mar 28 23:29:56 +0000 2019
"New York, USA",@DragonMom98 @LakeEffectXJ @JustPlainT @jimmyreu81 @BuffBills53 @lno09281978 @rjflesher @buffalo_beth @audsabres? https://t.co/q0XBJpINEp,0,Thu Mar 28 23:29:57 +0000 2019
"New York, USA",https://t.co/JShJACOgaR,0,Thu Mar 28 23:29:59 +0000 2019
"Ottawa, Ontario","#tbt #44 kavenbenoit26 at the Sand Del Lee National back in 2008. 
.
.
.
.
#mx #motocross #throwbackthursday? https://t.co/E4wTXSw7XI",0,Thu Mar 28 23:30:07 +0000 2019
Canada,@sign543 @NoemieTorre @nannorris @BarbraStreisand P.S. I no longer care what she says so long as I never have to kn? https://t.co/OYSKbUM57r,0,Thu Mar 28 23:30:16 +0000 2019
"Ottawa, Ontario","@steph_percival @TBS_Canada Apparently, this isn?t the first of its kind. I showed some other HR people in other de? https://t.co/8zEwEpwuRu",0,Thu Mar 28 23:30:28 +0000 2019
"New York, USA","Okay this is awful but hear me out..... 

Planned Parenthood rewards card",1,Thu Mar 28 23:30:30 +0000 2019
"New York, USA",@jimmyreu81 @DragonMom98 @Buffwagon819 @JustPlainT @BuffBills53 @lno09281978 @rjflesher @buffalo_beth @audsabres? https://t.co/LU5494yIio,0,Thu Mar 28 23:30:47 +0000 2019
Canada,"i definitely could be a model. but like the ?before? model, ydig?",1,Thu Mar 28 23:30:58 +0000 2019
"New York, USA","Virgo?s set sail: Boat ride day party!!
White &amp; Gold version
August 24 stay tuned??",1,Thu Mar 28 23:31:09 +0000 2019
"New York, USA",@WNYTomPrince @WNYAthletics @mspielman3 @ScottKindberg @GregVorse,0,Thu Mar 28 23:31:10 +0000 2019
"New York, USA","???????? ???? ?????Hoy toc? mudanza, Nachito y yo nos movemos a la ciudad de Nueva York. ?Pueden creer que seremos todos un? https://t.co/N8XFwcYgXI",0,Thu Mar 28 23:31:15 +0000 2019
Canada,@CatOnTheFridge Their cleverness always surprises me.,0,Thu Mar 28 23:31:25 +0000 2019
"New York, USA","@Cparks1976 Daily Mail: ""Caddy suffers Costly Slice""",0,Thu Mar 28 23:31:40 +0000 2019
"Ottawa, Ontario",@TSNSteve @CrankyClair @Junglejerome Very good well done,0,Thu Mar 28 23:31:41 +0000 2019
"New York, USA",@anthonybennice ??,0,Thu Mar 28 23:31:52 +0000 2019
"New York, USA",@HarfMaria MAGA means a time before globalists in both Parties became so prevalent in government elites. MAGA means? https://t.co/Duq6TuHotC,0,Thu Mar 28 23:31:52 +0000 2019
"Ottawa, Ontario",@alndjundyani ??????? ???? ???? :))),0,Thu Mar 28 23:31:57 +0000 2019
"Ottawa, Ontario",@Farm2Cafeteria @lanapopham @arzeena What great support for Farm to School in BC #localfood #farm2school #GreatBigCrunch,0,Thu Mar 28 23:31:58 +0000 2019
"New York, USA",@yoxrfxkingdaddy,0,Thu Mar 28 23:32:03 +0000 2019
"New York, USA",@DragonMom98 @jimmyreu81 @Buffwagon819 @JustPlainT @BuffBills53 @lno09281978 @rjflesher @buffalo_beth @audsabres? https://t.co/YqCGP3sxp3,0,Thu Mar 28 23:32:11 +0000 2019
"New York, USA",https://t.co/d4X3Y8lEWl,0,Thu Mar 28 23:32:19 +0000 2019
"Ottawa, Ontario",@illehaboutseb Don't forget the undercovers. ???? everywhere,1,Thu Mar 28 23:32:29 +0000 2019
"New York, USA","Should cats be culled to stop extinctions? Of course they should. Also dogs, pigs, goats, rats, mice, foxes etc. https://t.co/ZNfqeiqI9W",0,Thu Mar 28 23:32:35 +0000 2019
"New York, USA",@DragonMom98 @LakeEffectXJ @JustPlainT @jimmyreu81 @BuffBills53 @lno09281978 @rjflesher @buffalo_beth @audsabres? https://t.co/TFV8k94P7g,0,Thu Mar 28 23:32:39 +0000 2019
"Ottawa, Ontario",@kkb26 I know..should have had two more...need two more.,0,Thu Mar 28 23:32:44 +0000 2019
"Ottawa, Ontario",@ECMEcan @LingardLorelei @westernuCERI @SchulichMedDent @BDHodges1 @cameacem @MERIT_McMaster @WesternU @mahanmeded? https://t.co/DaE1dynrTf,0,Thu Mar 28 23:33:12 +0000 2019
"New York, USA",@DragonMom98 @LakeEffectXJ @JustPlainT @jimmyreu81 @BuffBills53 @lno09281978 @rjflesher @buffalo_beth @audsabres? https://t.co/ES7ii2Z5UE,0,Thu Mar 28 23:33:14 +0000 2019
